# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2372       1.453651222771e-11       4.086746246949e-13      -1.050427008023e-12       0.000000000000e+00       1.727988661900e-16       1.232222456035e-17       1.544716344663e-18 
 2373       1.452385285042e-11       4.049754338421e-13      -1.040391417605e-12       0.000000000000e+00       1.724469494664e-16       1.239604063495e-17       1.498273846602e-18 
 2374       1.451058686341e-11       4.013361436925e-13      -1.030266753216e-12       0.000000000000e+00       1.720958201280e-16       1.247115317479e-17       1.453420643480e-18 
 2375       1.449670670850e-11       3.977579094513e-13      -1.020057159708e-12       0.000000000000e+00       1.717454758150e-16       1.254749225193e-17       1.410199477390e-18 
 2376       1.448220480575e-11       3.942418898041e-13      -1.009766796389e-12       0.000000000000e+00       1.713959141518e-16       1.262498769508e-17       1.368653223910e-18 
 2377       1.446707543955e-11       3.907890672099e-13      -9.993997973961e-13       0.000000000000e+00       1.710471328832e-16       1.270358291009e-17       1.328804417077e-18 
 2378       1.445132042954e-11       3.873997075603e-13      -9.889601525222e-13       0.000000000000e+00       1.706991302872e-16       1.278327643500e-17       1.290593686212e-18 
 2379       1.443494349453e-11       3.840738971989e-13      -9.784518256870e-13       0.000000000000e+00       1.703519047650e-16       1.286408064046e-17       1.253940940163e-18 
 2380       1.441794836968e-11       3.808117223294e-13      -9.678787945244e-13       0.000000000000e+00       1.700054547043e-16       1.294600793223e-17       1.218765807736e-18 
 2381       1.440033880648e-11       3.776132690158e-13      -9.572450503967e-13       0.000000000000e+00       1.696597784795e-16       1.302907075124e-17       1.184987637401e-18 
 2382       1.438211857279e-11       3.744786231816e-13      -9.465545984096e-13       0.000000000000e+00       1.693148744514e-16       1.311328157360e-17       1.152525496989e-18 
 2383       1.436329145284e-11       3.714078706101e-13      -9.358114574267e-13       0.000000000000e+00       1.689707409672e-16       1.319865291066e-17       1.121298173398e-18 
 2384       1.434386124727e-11       3.684010969434e-13      -9.250196600836e-13       0.000000000000e+00       1.686273763607e-16       1.328519730902e-17       1.091224172292e-18 
 2385       1.432383177312e-11       3.654583876828e-13      -9.141832528028e-13       0.000000000000e+00       1.682847789520e-16       1.337292735061e-17       1.062221717806e-18 
 2386       1.430320686389e-11       3.625798281880e-13      -9.033062958082e-13       0.000000000000e+00       1.679429470478e-16       1.346185565264e-17       1.034208752246e-18 
 2387       1.428199036951e-11       3.597655036770e-13      -8.923928631396e-13       0.000000000000e+00       1.676018789411e-16       1.355199486773e-17       1.007102935792e-18 
 2388       1.426018615639e-11       3.570154992256e-13      -8.814470426672e-13       0.000000000000e+00       1.672615729113e-16       1.364335768389e-17       9.808216461982e-19 
 2389       1.423779810743e-11       3.543298997676e-13      -8.704729361058e-13       0.000000000000e+00       1.669220272243e-16       1.373595682455e-17       9.552819784984e-19 
 2390       1.421483012205e-11       3.517087900938e-13      -8.594746590301e-13       0.000000000000e+00       1.665832401321e-16       1.382980504864e-17       9.304007447050e-19 
 2391       1.419128611618e-11       3.491522548523e-13      -8.484563408885e-13       0.000000000000e+00       1.662452098734e-16       1.392491515058e-17       9.060944735127e-19 
 2392       1.416717002230e-11       3.466603785479e-13      -8.374221250180e-13       0.000000000000e+00       1.659079346728e-16       1.402129996032e-17       8.822794099997e-19 
 2393       1.414248578947e-11       3.442332455417e-13      -8.263761686584e-13       0.000000000000e+00       1.655714127416e-16       1.411897234340e-17       8.588715153302e-19 
 2394       1.411723738331e-11       3.418709400511e-13      -8.153226429674e-13       0.000000000000e+00       1.652356422771e-16       1.421794520098e-17       8.357864664561e-19 
 2395       1.409142878605e-11       3.395735461493e-13      -8.042657330346e-13       0.000000000000e+00       1.649006214630e-16       1.431823146983e-17       8.129396558193e-19 
 2396       1.406506399656e-11       3.373411477651e-13      -7.932096378960e-13       0.000000000000e+00       1.645663484694e-16       1.441984412244e-17       7.902461910539e-19 
 2397       1.403814703030e-11       3.351738286824e-13      -7.821585705492e-13       0.000000000000e+00       1.642328214523e-16       1.452279616698e-17       7.676208946876e-19 
 2398       1.401068191944e-11       3.330716725402e-13      -7.711167579670e-13       0.000000000000e+00       1.639000385542e-16       1.462710064739e-17       7.449783038443e-19 
 2399       1.398267271279e-11       3.310347628321e-13      -7.600884411125e-13       0.000000000000e+00       1.635679979037e-16       1.473277064339e-17       7.222326699461e-19 
 2400       1.395412347587e-11       3.290631829060e-13      -7.490778749537e-13       0.000000000000e+00       1.632366976155e-16       1.483981927052e-17       6.992979584151e-19 
 2401       1.392503829090e-11       3.271570159637e-13      -7.380893284777e-13       0.000000000000e+00       1.629061357906e-16       1.494825968016e-17       6.760878483753e-19 
 2402       1.389542125684e-11       3.253163450611e-13      -7.271270847052e-13       0.000000000000e+00       1.625763105161e-16       1.505810505959e-17       6.525157323553e-19 
 2403       1.386527648939e-11       3.235412531071e-13      -7.161954407055e-13       0.000000000000e+00       1.622472198652e-16       1.516936863200e-17       6.284947159897e-19 
 2404       1.383460812103e-11       3.218318228640e-13      -7.052987076104e-13       0.000000000000e+00       1.619188618972e-16       1.528206365657e-17       6.039376177212e-19 
 2405       1.380342030101e-11       3.201881369469e-13      -6.944412106293e-13       0.000000000000e+00       1.615912346576e-16       1.539620342842e-17       5.787569685032e-19 
 2406       1.377171719540e-11       3.186102778234e-13      -6.836272890633e-13       0.000000000000e+00       1.612643361780e-16       1.551180127874e-17       5.528650115010e-19 
 2407       1.373950298708e-11       3.170983278132e-13      -6.728612963199e-13       0.000000000000e+00       1.609381644758e-16       1.562887057476e-17       5.261737017945e-19 
 2408       1.370678187578e-11       3.156523690881e-13      -6.621475999276e-13       0.000000000000e+00       1.606127175547e-16       1.574742471982e-17       4.985947060799e-19 
 2409       1.367355807808e-11       3.142724836714e-13      -6.514905815502e-13       0.000000000000e+00       1.602879934043e-16       1.586747715338e-17       4.700394023720e-19 
 2410       1.363983582744e-11       3.129587534378e-13      -6.408946370016e-13       0.000000000000e+00       1.599639900002e-16       1.598904135106e-17       4.404188797059e-19 
 2411       1.360561937423e-11       3.117112601130e-13      -6.303641762602e-13       0.000000000000e+00       1.596407053042e-16       1.611213082469e-17       4.096439378392e-19 
 2412       1.357091298572e-11       3.105300852733e-13      -6.199036234833e-13       0.000000000000e+00       1.593181372638e-16       1.623675912234e-17       3.776250869542e-19 
 2413       1.353572094611e-11       3.094153103456e-13      -6.095174170219e-13       0.000000000000e+00       1.589962838125e-16       1.636293982834e-17       3.442725473598e-19 
 2414       1.350004755656e-11       3.083670166067e-13      -5.992100094349e-13       0.000000000000e+00       1.586751428700e-16       1.649068656332e-17       3.094962491932e-19 
 2415       1.346389713522e-11       3.073852851834e-13      -5.889858675040e-13       0.000000000000e+00       1.583547123415e-16       1.662001298426e-17       2.732058321228e-19 
 2416       1.342727495661e-11       3.064700617944e-13      -5.788490743358e-13       0.000000000000e+00       1.580349902280e-16       1.675092478321e-17       2.353361819428e-19 
 2417       1.339019007624e-11       3.056207500820e-13      -5.688021330056e-13       0.000000000000e+00       1.577159749555e-16       1.688339563038e-17       1.959242100762e-19 
 2418       1.335265252317e-11       3.048366158151e-13      -5.588471556924e-13       0.000000000000e+00       1.573976650476e-16       1.701739108534e-17       1.550325387883e-19 
 2419       1.331467236221e-11       3.041169219203e-13      -5.489862609390e-13       0.000000000000e+00       1.570800590156e-16       1.715287658494e-17       1.127240067732e-19 
 2420       1.327625969394e-11       3.034609284786e-13      -5.392215736582e-13       0.000000000000e+00       1.567631553592e-16       1.728981744317e-17       6.906166938111e-20 
 2421       1.323742465473e-11       3.028678927222e-13      -5.295552251391e-13       0.000000000000e+00       1.564469525658e-16       1.742817885106e-17       2.410879884481e-20 
 2422       1.319817741683e-11       3.023370690315e-13      -5.199893530539e-13       0.000000000000e+00       1.561314491110e-16       1.756792587651e-17      -2.207111549352e-20 
 2423       1.315852818834e-11       3.018677089322e-13      -5.105261014636e-13       0.000000000000e+00       1.558166434582e-16       1.770902346420e-17      -6.941436695541e-20 
 2424       1.311848721333e-11       3.014590610920e-13      -5.011676208248e-13       0.000000000000e+00       1.555025340589e-16       1.785143643545e-17      -1.178570312993e-19 
 2425       1.307806477179e-11       3.011103713175e-13      -4.919160679958e-13       0.000000000000e+00       1.551891193523e-16       1.799512948805e-17      -1.673349664938e-19 
 2426       1.303727117973e-11       3.008208825513e-13      -4.827736062433e-13       0.000000000000e+00       1.548763977659e-16       1.814006719619e-17      -2.177838124907e-19 
 2427       1.299611678920e-11       3.005898348687e-13      -4.737424052483e-13       0.000000000000e+00       1.545643677147e-16       1.828621401029e-17      -2.691389909984e-19 
 2428       1.295461198831e-11       3.004164654750e-13      -4.648246411128e-13       0.000000000000e+00       1.542530276019e-16       1.843353425691e-17      -3.213357052547e-19 
 2429       1.291276720128e-11       3.003000087019e-13      -4.560224963658e-13       0.000000000000e+00       1.539423758185e-16       1.858199213856e-17      -3.743089398006e-19 
 2430       1.287059288852e-11       3.002396960048e-13      -4.473381599702e-13       0.000000000000e+00       1.536324107432e-16       1.873155173362e-17      -4.279934602529e-19 
 2431       1.282809954657e-11       3.002347559594e-13      -4.387738273285e-13       0.000000000000e+00       1.533231307428e-16       1.888217699619e-17      -4.823238130776e-19 
 2432       1.278529770825e-11       3.002844142592e-13      -4.303317002896e-13       0.000000000000e+00       1.530145341717e-16       1.903383175597e-17      -5.372343253632e-19 
 2433       1.274219794260e-11       3.003878937117e-13      -4.220139871550e-13       0.000000000000e+00       1.527066193722e-16       1.918647971814e-17      -5.926591045937e-19 
 2434       1.269881085499e-11       3.005444142358e-13      -4.138229026852e-13       0.000000000000e+00       1.523993846745e-16       1.934008446318e-17      -6.485320384220e-19 
 2435       1.265514708711e-11       3.007531928584e-13      -4.057606681059e-13       0.000000000000e+00       1.520928283964e-16       1.949460944680e-17      -7.047867944427e-19 
 2436       1.261121731705e-11       3.010134437118e-13      -3.978295111145e-13       0.000000000000e+00       1.517869488437e-16       1.965001799978e-17      -7.613568199658e-19 
 2437       1.256703225930e-11       3.013243780299e-13      -3.900316658865e-13       0.000000000000e+00       1.514817443097e-16       1.980627332786e-17      -8.181753417894e-19 
 2438       1.252260266480e-11       3.016852041460e-13      -3.823693730816e-13       0.000000000000e+00       1.511772130756e-16       1.996333851157e-17      -8.751753659733e-19 
 2439       1.247793932098e-11       3.020951274888e-13      -3.748448798503e-13       0.000000000000e+00       1.508733534103e-16       2.012117650615e-17      -9.322896776119e-19 
