# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1392       1.080213348165e-10       2.525143894051e-12      -7.733167550330e-12       1.134836026149e-14       1.755062892297e-15       5.753024509794e-16      -5.944306030072e-17 
 1393       1.081608199491e-10       2.501559154279e-12      -7.694372109690e-12       1.134577851477e-14       1.750039770212e-15       5.740535241199e-16      -5.873843429436e-17 
 1394       1.082967432379e-10       2.478109619973e-12      -7.654048079731e-12       1.134319215319e-14       1.745033718426e-15       5.728157642294e-16      -5.803047101268e-17 
 1395       1.084289671224e-10       2.454804903129e-12      -7.612209222603e-12       1.134059906262e-14       1.740044650802e-15       5.715938799126e-16      -5.731928137163e-17 
 1396       1.085573533209e-10       2.431654667449e-12      -7.568869406059e-12       1.133799711644e-14       1.735072480158e-15       5.703926065076e-16      -5.660497695818e-17 
 1397       1.086817628287e-10       2.408668628428e-12      -7.524042603655e-12       1.133538417554e-14       1.730117118266e-15       5.692167061339e-16      -5.588767003148e-17 
 1398       1.088020559174e-10       2.385856553445e-12      -7.477742894957e-12       1.133275808824e-14       1.725178475851e-15       5.680709677398e-16      -5.516747352413e-17 
 1399       1.089180921334e-10       2.363228261853e-12      -7.429984465741e-12       1.133011669031e-14       1.720256462584e-15       5.669602071498e-16      -5.444450104334e-17 
 1400       1.090297302964e-10       2.340793625068e-12      -7.380781608206e-12       1.132745780496e-14       1.715350987088e-15       5.658892671130e-16      -5.371886687221e-17 
 1401       1.091368284988e-10       2.318562566664e-12      -7.330148721169e-12       1.132477924276e-14       1.710461956926e-15       5.648630173503e-16      -5.299068597086e-17 
 1402       1.092392610332e-10       2.296544128117e-12      -7.278102383742e-12       1.132207894225e-14       1.705589286825e-15       5.638850436243e-16      -5.226007183451e-17 
 1403       1.093369693733e-10       2.274743655215e-12      -7.224667599593e-12       1.131935539318e-14       1.700732923422e-15       5.629536998920e-16      -5.152713004050e-17 
 1404       1.094299117225e-10       2.253165582483e-12      -7.169871618225e-12       1.131660721763e-14       1.695892820767e-15       5.620660150685e-16      -5.079196463633e-17 
 1405       1.095180461327e-10       2.231814364895e-12      -7.113741867746e-12       1.131383302979e-14       1.691068932130e-15       5.612190002355e-16      -5.005468027788e-17 
 1406       1.096013305037e-10       2.210694477903e-12      -7.056305955199e-12       1.131103143599e-14       1.686261209996e-15       5.604096486098e-16      -4.931538223046e-17 
 1407       1.096797225834e-10       2.189810417472e-12      -6.997591666899e-12       1.130820103463e-14       1.681469606063e-15       5.596349355104e-16      -4.857417636992e-17 
 1408       1.097531799674e-10       2.169166700117e-12      -6.937626968757e-12       1.130534041622e-14       1.676694071244e-15       5.588918183266e-16      -4.783116918372e-17 
 1409       1.098216600987e-10       2.148767862930e-12      -6.876440006618e-12       1.130244816332e-14       1.671934555661e-15       5.581772364856e-16      -4.708646777201e-17 
 1410       1.098851202676e-10       2.128618463620e-12      -6.814059106584e-12       1.129952285057e-14       1.667191008644e-15       5.574881114200e-16      -4.634017984872e-17 
 1411       1.099435176114e-10       2.108723080538e-12      -6.750512775353e-12       1.129656304463e-14       1.662463378733e-15       5.568213465359e-16      -4.559241374266e-17 
 1412       1.099968091144e-10       2.089086312720e-12      -6.685829700545e-12       1.129356730421e-14       1.657751613670e-15       5.561738271804e-16      -4.484327839856e-17 
 1413       1.100449516072e-10       2.069712779912e-12      -6.620038751034e-12       1.129053418002e-14       1.653055660402e-15       5.555424206093e-16      -4.409288337819e-17 
 1414       1.100879017671e-10       2.050607122606e-12      -6.553168977279e-12       1.128746221477e-14       1.648375465078e-15       5.549239759548e-16      -4.334133886145e-17 
 1415       1.101256161173e-10       2.031774002077e-12      -6.485249611656e-12       1.128434994318e-14       1.643710973047e-15       5.543153241933e-16      -4.258875564741e-17 
 1416       1.101580510272e-10       2.013218100411e-12      -6.416310068790e-12       1.128119589190e-14       1.639062128856e-15       5.537132781131e-16      -4.183524515543e-17 
 1417       1.101851627117e-10       1.994944120539e-12      -6.346379945880e-12       1.127799857958e-14       1.634428876248e-15       5.531146322822e-16      -4.108091942624e-17 
 1418       1.102069072314e-10       1.976956786273e-12      -6.275489023039e-12       1.127475651679e-14       1.629811158161e-15       5.525161630157e-16      -4.032589112301e-17 
 1419       1.102232404920e-10       1.959260842340e-12      -6.203667263618e-12       1.127146820602e-14       1.625208916726e-15       5.519146283438e-16      -3.957027353243e-17 
 1420       1.102341182445e-10       1.941861054409e-12      -6.130944814538e-12       1.126813214171e-14       1.620622093264e-15       5.513067679794e-16      -3.881418056583e-17 
 1421       1.102394960845e-10       1.924762209130e-12      -6.057352006627e-12       1.126474681018e-14       1.616050628288e-15       5.506893032861e-16      -3.805772676020e-17 
 1422       1.102393294524e-10       1.907969114167e-12      -5.982919354941e-12       1.126131068962e-14       1.611494461495e-15       5.500589372454e-16      -3.730102727935e-17 
 1423       1.102335736329e-10       1.891486598227e-12      -5.907677559103e-12       1.125782225012e-14       1.606953531771e-15       5.494123544246e-16      -3.654419791492e-17 
 1424       1.102221837551e-10       1.875319511100e-12      -5.831657503633e-12       1.125427995362e-14       1.602427777184e-15       5.487462209449e-16      -3.578735508751e-17 
 1425       1.102051147920e-10       1.859472723684e-12      -5.754890258274e-12       1.125068225390e-14       1.597917134984e-15       5.480571844486e-16      -3.503061584775e-17 
 1426       1.101823215601e-10       1.843951128026e-12      -5.677407078328e-12       1.124702759656e-14       1.593421541604e-15       5.473418740672e-16      -3.427409787739e-17 
 1427       1.101537587197e-10       1.828759637350e-12      -5.599239404985e-12       1.124331441905e-14       1.588940932652e-15       5.465969003886e-16      -3.351791949036e-17 
 1428       1.101193807744e-10       1.813903186093e-12      -5.520418865656e-12       1.123954115058e-14       1.584475242915e-15       5.458188554255e-16      -3.276219963388e-17 
 1429       1.100791420709e-10       1.799386729938e-12      -5.440977274300e-12       1.123570621218e-14       1.580024406356e-15       5.450043125826e-16      -3.200705788955e-17 
 1430       1.100329967986e-10       1.785215245846e-12      -5.360946631758e-12       1.123180801663e-14       1.575588356110e-15       5.441498266245e-16      -3.125261447438e-17 
 1431       1.099808989899e-10       1.771393732089e-12      -5.280359126085e-12       1.122784496848e-14       1.571167024483e-15       5.432519336434e-16      -3.049899024194e-17 
 1432       1.099228025193e-10       1.757927208286e-12      -5.199247132878e-12       1.122381546402e-14       1.566760342952e-15       5.423071510269e-16      -2.974630668340e-17 
 1433       1.098586611036e-10       1.744820715433e-12      -5.117643215608e-12       1.121971789128e-14       1.562368242161e-15       5.413119774254e-16      -2.899468592864e-17 
 1434       1.097884283019e-10       1.732079315939e-12      -5.035580125953e-12       1.121555063000e-14       1.557990651921e-15       5.402628927203e-16      -2.824425074731e-17 
 1435       1.097120575147e-10       1.719708093657e-12      -4.953090804125e-12       1.121131205161e-14       1.553627501207e-15       5.391563579912e-16      -2.749512454991e-17 
 1436       1.096295019842e-10       1.707712153919e-12      -4.870208379206e-12       1.120700051925e-14       1.549278718158e-15       5.379888154841e-16      -2.674743138892e-17 
 1437       1.095407147941e-10       1.696096623568e-12      -4.786966169474e-12       1.120261438771e-14       1.544944230072e-15       5.367566885787e-16      -2.600129595983e-17 
 1438       1.094456488690e-10       1.684866650992e-12      -4.703397682739e-12       1.119815200347e-14       1.540623963407e-15       5.354563817564e-16      -2.525684360224e-17 
 1439       1.093442569745e-10       1.674027406158e-12      -4.619536616670e-12       1.119361170462e-14       1.536317843778e-15       5.340842805678e-16      -2.451420030097e-17 
 1440       1.092364917170e-10       1.663584080642e-12      -4.535416859126e-12       1.118899182090e-14       1.532025795956e-15       5.326367516007e-16      -2.377349268708e-17 
 1441       1.091223208261e-10       1.653540811355e-12      -4.451071180671e-12       1.118429091322e-14       1.527747750505e-15       5.311110626756e-16      -2.303483306326e-17 
 1442       1.090017731732e-10       1.643897439693e-12      -4.366527296915e-12       1.117950849490e-14       1.523483663767e-15       5.295081537147e-16      -2.229827431124e-17 
 1443       1.088748932196e-10       1.634652719557e-12      -4.281811766868e-12       1.117464431775e-14       1.519233498079e-15       5.278298939314e-16      -2.156385452882e-17 
 1444       1.087417257768e-10       1.625805390654e-12      -4.196951297384e-12       1.116969813312e-14       1.514997215146e-15       5.260781641739e-16      -2.083161196439e-17 
 1445       1.086023160072e-10       1.617354178469e-12      -4.111972743417e-12       1.116466969194e-14       1.510774776041e-15       5.242548569468e-16      -2.010158501708e-17 
 1446       1.084567094243e-10       1.609297794232e-12      -4.026903108280e-12       1.115955874473e-14       1.506566141207e-15       5.223618764315e-16      -1.937381223705e-17 
 1447       1.083049518941e-10       1.601634934893e-12      -3.941769543898e-12       1.115436504157e-14       1.502371270450e-15       5.204011385073e-16      -1.864833232565e-17 
 1448       1.081470896352e-10       1.594364283091e-12      -3.856599351063e-12       1.114908833209e-14       1.498190122944e-15       5.183745707723e-16      -1.792518413566e-17 
 1449       1.079831692196e-10       1.587484507127e-12      -3.771419979692e-12       1.114372836553e-14       1.494022657223e-15       5.162841125639e-16      -1.720440667152e-17 
 1450       1.078132375736e-10       1.580994260931e-12      -3.686259029078e-12       1.113828489067e-14       1.489868831184e-15       5.141317149801e-16      -1.648603908954e-17 
 1451       1.076373419780e-10       1.574892184039e-12      -3.601144248151e-12       1.113275765588e-14       1.485728602085e-15       5.119193409002e-16      -1.577012069811e-17 
 1452       1.074555300694e-10       1.569176901560e-12      -3.516103535729e-12       1.112714640908e-14       1.481601926543e-15       5.096489650054e-16      -1.505669095793e-17 
 1453       1.072678498400e-10       1.563847024148e-12      -3.431164940777e-12       1.112145089778e-14       1.477488760530e-15       5.073225738000e-16      -1.434578948221e-17 
 1454       1.070743496393e-10       1.558901147973e-12      -3.346356662658e-12       1.111567086904e-14       1.473389059378e-15       5.049421656322e-16      -1.363745603693e-17 
 1455       1.068750781738e-10       1.554337854692e-12      -3.261707051393e-12       1.110980606950e-14       1.469302777772e-15       5.025097507149e-16      -1.293173054100e-17 
 1456       1.066700845083e-10       1.550155711423e-12      -3.177244607915e-12       1.110385624537e-14       1.465229869750e-15       5.000273511463e-16      -1.222865306654e-17 
 1457       1.064594180664e-10       1.546353270710e-12      -3.092997984323e-12       1.109782114241e-14       1.461170288703e-15       4.974970009314e-16      -1.152826383904e-17 
 1458       1.062431286310e-10       1.542929070501e-12      -3.008995984139e-12       1.109170050598e-14       1.457123987371e-15       4.949207460021e-16      -1.083060323762e-17 
 1459       1.060212663450e-10       1.539881634112e-12      -2.925267562563e-12       1.108549408097e-14       1.453090917845e-15       4.923006442386e-16      -1.013571179525e-17 
 1460       1.057938817122e-10       1.537209470207e-12      -2.841841826729e-12       1.107920161186e-14       1.449071031565e-15       4.896387654902e-16      -9.443630198914e-18 
 1461       1.055610255979e-10       1.534911072758e-12      -2.758748035959e-12       1.107282284268e-14       1.445064279313e-15       4.869371915957e-16      -8.754399289908e-18 
