# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2154       1.762306763163e+02       5.414183998545e+00       4.181496304691e-02      -3.074692906086e+00       1.272374969179e-09       3.344292248694e-07       3.229350197789e-08 
 2155       1.755246213628e+02       5.428955501199e+00       4.176166048215e-02      -3.034989669346e+00       1.270857299403e-09       3.319543100662e-07       3.252359920457e-08 
 2156       1.748194531879e+02       5.443887793096e+00       4.170833879967e-02      -2.997211888897e+00       1.269341601990e-09       3.294821957817e-07       3.274690024087e-08 
 2157       1.741152895662e+02       5.458969981422e+00       4.165500032653e-02      -2.961351738001e+00       1.267827875394e-09       3.270130108127e-07       3.296371534108e-08 
 2158       1.734122486941e+02       5.474191131829e+00       4.160164739780e-02      -2.927401345591e+00       1.266316117889e-09       3.245468845648e-07       3.317435659615e-08 
 2159       1.727104491910e+02       5.489540268388e+00       4.154828235662e-02      -2.895352796212e+00       1.264806327560e-09       3.220839470533e-07       3.337913793805e-08 
 2160       1.720100100994e+02       5.505006373538e+00       4.149490755416e-02      -2.865198129963e+00       1.263298502306e-09       3.196243289043e-07       3.357837514412e-08 
 2161       1.713110508852e+02       5.520578388042e+00       4.144152534966e-02      -2.836929342441e+00       1.261792639840e-09       3.171681613565e-07       3.377238584142e-08 
 2162       1.706136914388e+02       5.536245210933e+00       4.138813811042e-02      -2.810538384681e+00       1.260288737684e-09       3.147155762621e-07       3.396148951109e-08 
 2163       1.699180520749e+02       5.551995699469e+00       4.133474821185e-02      -2.786017163103e+00       1.258786793172e-09       3.122667060883e-07       3.414600749270e-08 
 2164       1.692242535335e+02       5.567818669084e+00       4.128135803743e-02      -2.763357539449e+00       1.257286803447e-09       3.098216839184e-07       3.432626298860e-08 
 2165       1.685324169801e+02       5.583702893340e+00       4.122796997872e-02      -2.742551330732e+00       1.255788765462e-09       3.073806434535e-07       3.450258106834e-08 
 2166       1.678426640061e+02       5.599637103875e+00       4.117458643543e-02      -2.723590309173e+00       1.254292675976e-09       3.049437190133e-07       3.467528867299e-08 
 2167       1.671551166298e+02       5.615609990361e+00       4.112120981534e-02      -2.706466202147e+00       1.252798531555e-09       3.025110455380e-07       3.484471461951e-08 
 2168       1.664698972962e+02       5.631610200446e+00       4.106784253439e-02      -2.691170692125e+00       1.251306328572e-09       3.000827585889e-07       3.501118960520e-08 
 2169       1.657871288779e+02       5.647626339717e+00       4.101448701664e-02      -2.677695416616e+00       1.249816063204e-09       2.976589943503e-07       3.517504621201e-08 
 2170       1.651069346754e+02       5.663646971640e+00       4.096114569428e-02      -2.666031968110e+00       1.248327731432e-09       2.952398896307e-07       3.533661891096e-08 
 2171       1.644294384179e+02       5.679660617521e+00       4.090782100767e-02      -2.656171894020e+00       1.246841329039e-09       2.928255818638e-07       3.549624406653e-08 
 2172       1.637547642634e+02       5.695655756452e+00       4.085451540534e-02      -2.648106696628e+00       1.245356851612e-09       2.904162091101e-07       3.565425994104e-08 
 2173       1.630830367992e+02       5.711620825262e+00       4.080123134395e-02      -2.641827833022e+00       1.243874294537e-09       2.880119100583e-07       3.581100669910e-08 
 2174       1.624143810428e+02       5.727544218473e+00       4.074797128837e-02      -2.637326715043e+00       1.242393653002e-09       2.856128240263e-07       3.596682641195e-08 
 2175       1.617489224418e+02       5.743414288246e+00       4.069473771165e-02      -2.634594709226e+00       1.240914921992e-09       2.832190909628e-07       3.612206306190e-08 
 2176       1.610867868748e+02       5.759219344339e+00       4.064153309503e-02      -2.633623136743e+00       1.239438096292e-09       2.808308514483e-07       3.627706254675e-08 
 2177       1.604281006518e+02       5.774947654051e+00       4.058835992797e-02      -2.634403273347e+00       1.237963170482e-09       2.784482466970e-07       3.643217268420e-08 
 2178       1.597729905147e+02       5.790587442180e+00       4.053522070812e-02      -2.636926349310e+00       1.236490138941e-09       2.760714185573e-07       3.658774321625e-08 
 2179       1.591215836374e+02       5.806126890968e+00       4.048211794138e-02      -2.641183549373e+00       1.235018995842e-09       2.737005095139e-07       3.674412581366e-08 
 2180       1.584740076270e+02       5.821554140060e+00       4.042905414186e-02      -2.647166012682e+00       1.233549735150e-09       2.713356626887e-07       3.690167408035e-08 
 2181       1.578303905236e+02       5.836857286449e+00       4.037603183192e-02      -2.654864832734e+00       1.232082350627e-09       2.689770218422e-07       3.706074355785e-08 
 2182       1.571908473057e+02       5.852025284356e+00       4.032305340332e-02      -2.664268237241e+00       1.230616837030e-09       2.666247515832e-07       3.722162426078e-08 
 2183       1.565554393053e+02       5.867050651545e+00       4.027012069970e-02      -2.675353107165e+00       1.229153193746e-09       2.642790982180e-07       3.738433753219e-08 
 2184       1.559242145210e+02       5.881926781070e+00       4.021723543131e-02      -2.688093400669e+00       1.227691421203e-09       2.619403295156e-07       3.754883715356e-08 
 2185       1.552972210896e+02       5.896647042966e+00       4.016439931362e-02      -2.702462967902e+00       1.226231519675e-09       2.596087145584e-07       3.771507662782e-08 
 2186       1.546745072857e+02       5.911204784231e+00       4.011161406733e-02      -2.718435550869e+00       1.224773489277e-09       2.572845237446e-07       3.788300917866e-08 
 2187       1.540561215222e+02       5.925593328792e+00       4.005888141837e-02      -2.735984783304e+00       1.223317329964e-09       2.549680287910e-07       3.805258774990e-08 
 2188       1.534421123502e+02       5.939805977486e+00       4.000620309788e-02      -2.755084190538e+00       1.221863041532e-09       2.526595027364e-07       3.822376500483e-08 
 2189       1.528325284591e+02       5.953836008030e+00       3.995358084226e-02      -2.775707189377e+00       1.220410623616e-09       2.503592199438e-07       3.839649332554e-08 
 2190       1.522274186772e+02       5.967676674998e+00       3.990101639315e-02      -2.797827087968e+00       1.218960075690e-09       2.480674561036e-07       3.857072481227e-08 
 2191       1.516268319712e+02       5.981321209791e+00       3.984851149744e-02      -2.821417085672e+00       1.217511397065e-09       2.457844882366e-07       3.874641128275e-08 
 2192       1.510308174467e+02       5.994762820616e+00       3.979606790727e-02      -2.846450272937e+00       1.216064586890e-09       2.435105946967e-07       3.892350427154e-08 
 2193       1.504394243485e+02       6.007994692458e+00       3.974368738004e-02      -2.872899631169e+00       1.214619644150e-09       2.412460551737e-07       3.910195502938e-08 
 2194       1.498527020602e+02       6.021009987053e+00       3.969137167843e-02      -2.900738032603e+00       1.213176567664e-09       2.389911506964e-07       3.928171452253e-08 
 2195       1.492707001051e+02       6.033801842862e+00       3.963912257036e-02      -2.929938240176e+00       1.211735356087e-09       2.367461636353e-07       3.946273343207e-08 
 2196       1.486934681454e+02       6.046363375049e+00       3.958694182907e-02      -2.960472907394e+00       1.210296007908e-09       2.345113777056e-07       3.964496215330e-08 
 2197       1.481210559835e+02       6.058687675452e+00       3.953483123304e-02      -2.992314578213e+00       1.208858521446e-09       2.322870779700e-07       3.982835079505e-08 
 2198       1.475535135608e+02       6.070767812555e+00       3.948279256606e-02      -3.025435686900e+00       1.207422894856e-09       2.300735508417e-07       4.001284917899e-08 
 2199       1.469908909592e+02       6.082596831468e+00       3.943082761721e-02      -3.059808557911e+00       1.205989126120e-09       2.278710840872e-07       4.019840683901e-08 
 2200       1.464332384000e+02       6.094167753895e+00       3.937893818087e-02      -3.095405405762e+00       1.204557213054e-09       2.256799668293e-07       4.038497302055e-08 
 2201       1.458806062452e+02       6.105473578114e+00       3.932712605671e-02      -3.132198334899e+00       1.203127153303e-09       2.235004895499e-07       4.057249667990e-08 
 2202       1.453330449965e+02       6.116507278945e+00       3.927539304973e-02      -3.170159339569e+00       1.201698944338e-09       2.213329440928e-07       4.076092648357e-08 
 2203       1.447906052966e+02       6.127261807729e+00       3.922374097023e-02      -3.209260303695e+00       1.200272583460e-09       2.191776236668e-07       4.095021080762e-08 
 2204       1.442533379282e+02       6.137730092301e+00       3.917217163383e-02      -3.249473000744e+00       1.198848067797e-09       2.170348228488e-07       4.114029773699e-08 
 2205       1.437212938150e+02       6.147905036962e+00       3.912068686148e-02      -3.290769093601e+00       1.197425394303e-09       2.149048375861e-07       4.133113506481e-08 
 2206       1.431945240216e+02       6.157779522456e+00       3.906928847945e-02      -3.333120134439e+00       1.196004559757e-09       2.127879651998e-07       4.152267029177e-08 
 2207       1.426730797533e+02       6.167346405942e+00       3.901797831937e-02      -3.376497564592e+00       1.194585560763e-09       2.106845043876e-07       4.171485062543e-08 
 2208       1.421570123568e+02       6.176598520969e+00       3.896675821819e-02      -3.420872714425e+00       1.193168393749e-09       2.085947552267e-07       4.190762297957e-08 
 2209       1.416463733200e+02       6.185528677449e+00       3.891563001822e-02      -3.466216803208e+00       1.191753054963e-09       2.065190191767e-07       4.210093397348e-08 
 2210       1.411412142720e+02       6.194129661636e+00       3.886459556710e-02      -3.512500938985e+00       1.190339540480e-09       2.044575990826e-07       4.229472993136e-08 
 2211       1.406415869837e+02       6.202394236091e+00       3.881365671785e-02      -3.559696118447e+00       1.188927846191e-09       2.024107991774e-07       4.248895688155e-08 
 2212       1.401475433677e+02       6.210315139667e+00       3.876281532885e-02      -3.607773226803e+00       1.187517967811e-09       2.003789250857e-07       4.268356055597e-08 
 2213       1.396591354781e+02       6.217885087473e+00       3.871207326384e-02      -3.656703037652e+00       1.186109900873e-09       1.983622838260e-07       4.287848638936e-08 
 2214       1.391764155113e+02       6.225096770855e+00       3.866143239194e-02      -3.706456212857e+00       1.184703640728e-09       1.963611838138e-07       4.307367951866e-08 
 2215       1.386994358058e+02       6.231942857369e+00       3.861089458765e-02      -3.757003302410e+00       1.183299182545e-09       1.943759348646e-07       4.326908478231e-08 
 2216       1.382282488422e+02       6.238415990751e+00       3.856046173085e-02      -3.808314744311e+00       1.181896521310e-09       1.924068481970e-07       4.346464671959e-08 
 2217       1.377629072435e+02       6.244508790896e+00       3.851013570681e-02      -3.860360864436e+00       1.180495651827e-09       1.904542364352e-07       4.366030956994e-08 
 2218       1.373034637754e+02       6.250213853831e+00       3.845991840621e-02      -3.913111876408e+00       1.179096568711e-09       1.885184136125e-07       4.385601727228e-08 
 2219       1.368499713462e+02       6.255523751687e+00       3.840981172510e-02      -3.966537881470e+00       1.177699266395e-09       1.865996951738e-07       4.405171346436e-08 
 2220       1.364024830070e+02       6.260431032675e+00       3.835981756498e-02      -4.020608868357e+00       1.176303739122e-09       1.846983979786e-07       4.424734148205e-08 
 2221       1.359610384255e+02       6.264929441580e+00       3.830993758840e-02      -4.075295157380e+00       1.174909982040e-09       1.828147823919e-07       4.444279835661e-08 
 2222       1.355256232098e+02       6.269017590088e+00       3.826017248433e-02      -4.130568736141e+00       1.173517994471e-09       1.809488779238e-07       4.463779631065e-08 
