# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2561       6.201670532706e+01       3.311669902885e+00       0.000000000000e+00      -3.734455022422e+00       7.896422746193e-10       2.252817958510e-07      -2.097437917630e-08 
 2562       6.191790589379e+01       3.310258923193e+00       0.000000000000e+00      -3.778442183974e+00       7.887298240223e-10       2.254322815366e-07      -2.108409783500e-08 
 2563       6.182227834016e+01       3.308543351375e+00       0.000000000000e+00      -3.822240893330e+00       7.878184636962e-10       2.255668964281e-07      -2.118827749886e-08 
 2564       6.172980103185e+01       3.306521983749e+00       0.000000000000e+00      -3.865828591128e+00       7.869081913227e-10       2.256857558317e-07      -2.128627361264e-08 
 2565       6.164045224892e+01       3.304193614528e+00       0.000000000000e+00      -3.909182648887e+00       7.859990045075e-10       2.257889757678e-07      -2.137743866602e-08 
 2566       6.155421018572e+01       3.301557035819e+00       0.000000000000e+00      -3.952280368948e+00       7.850909007802e-10       2.258766729719e-07      -2.146112218780e-08 
 2567       6.147105295081e+01       3.298611037622e+00       0.000000000000e+00      -3.995098984400e+00       7.841838775940e-10       2.259489648968e-07      -2.153667074023e-08 
 2568       6.139095856688e+01       3.295354407828e+00       0.000000000000e+00      -4.037615659018e+00       7.832779323252e-10       2.260059697138e-07      -2.160342791323e-08 
 2569       6.131390497064e+01       3.291785932218e+00       0.000000000000e+00      -4.079807487193e+00       7.823730622732e-10       2.260478063140e-07      -2.166073431870e-08 
 2570       6.123987001272e+01       3.287904394460e+00       0.000000000000e+00      -4.121651493867e+00       7.814692646599e-10       2.260745943102e-07      -2.170792758477e-08 
 2571       6.116883145764e+01       3.283708576111e+00       0.000000000000e+00      -4.163124634463e+00       7.805665366295e-10       2.260864540382e-07      -2.174434235005e-08 
 2572       6.110076198645e+01       3.279197991591e+00       0.000000000000e+00      -4.204205661963e+00       7.796648757178e-10       2.260835350817e-07      -2.176946223907e-08 
 2573       6.103561417413e+01       3.274375097708e+00       0.000000000000e+00      -4.244880739860e+00       7.787642812669e-10       2.260661021113e-07      -2.178337721863e-08 
 2574       6.097333542650e+01       3.269243096712e+00       0.000000000000e+00      -4.285137861029e+00       7.778647530258e-10       2.260344497811e-07      -2.178633013440e-08 
 2575       6.091387296950e+01       3.263805202468e+00       0.000000000000e+00      -4.324964983449e+00       7.769662906823e-10       2.259888742752e-07      -2.177856508647e-08 
 2576       6.085717384899e+01       3.258064640469e+00       0.000000000000e+00      -4.364350030179e+00       7.760688938625e-10       2.259296733110e-07      -2.176032743185e-08 
 2577       6.080318493057e+01       3.252024647848e+00       0.000000000000e+00      -4.403280889317e+00       7.751725621309e-10       2.258571461414e-07      -2.173186378696e-08 
 2578       6.075185289941e+01       3.245688473389e+00       0.000000000000e+00      -4.441745413972e+00       7.742772949894e-10       2.257715935588e-07      -2.169342203020e-08 
 2579       6.070312426007e+01       3.239059377539e+00       0.000000000000e+00      -4.479731422230e+00       7.733830918781e-10       2.256733178978e-07      -2.164525130445e-08 
 2580       6.065694533630e+01       3.232140632419e+00       0.000000000000e+00      -4.517226697118e+00       7.724899521740e-10       2.255626230379e-07      -2.158760201956e-08 
 2581       6.061326227089e+01       3.224935521838e+00       0.000000000000e+00      -4.554218986575e+00       7.715978751915e-10       2.254398144074e-07      -2.152072585493e-08 
 2582       6.057202102546e+01       3.217447341304e+00       0.000000000000e+00      -4.590696003416e+00       7.707068601817e-10       2.253051989857e-07      -2.144487576199e-08 
 2583       6.053316738030e+01       3.209679398032e+00       0.000000000000e+00      -4.626645425302e+00       7.698169063322e-10       2.251590853071e-07      -2.136030596678e-08 
 2584       6.049664693418e+01       3.201635010963e+00       0.000000000000e+00      -4.662054894703e+00       7.689280127671e-10       2.250017834631e-07      -2.126727197242e-08 
 2585       6.046240510420e+01       3.193317510769e+00       0.000000000000e+00      -4.696912018868e+00       7.680401785464e-10       2.248336051062e-07      -2.116603056169e-08 
 2586       6.043038712553e+01       3.184730239870e+00       0.000000000000e+00      -4.731204369791e+00       7.671534026659e-10       2.246548634527e-07      -2.105683979955e-08 
 2587       6.040053805135e+01       3.175876552441e+00       0.000000000000e+00      -4.764919484177e+00       7.662676840568e-10       2.244658732856e-07      -2.093995903567e-08 
 2588       6.037280275254e+01       3.166759814429e+00       0.000000000000e+00      -4.798044863411e+00       7.653830215858e-10       2.242669509582e-07      -2.081564890699e-08 
 2589       6.034712591761e+01       3.157383403560e+00       0.000000000000e+00      -4.830567973522e+00       7.644994140545e-10       2.240584143966e-07      -2.068417134022e-08 
 2590       6.032345205245e+01       3.147750709354e+00       0.000000000000e+00      -4.862476245154e+00       7.636168601989e-10       2.238405831034e-07      -2.054578955444e-08 
 2591       6.030172548019e+01       3.137865133135e+00       0.000000000000e+00      -4.893757073529e+00       7.627353586898e-10       2.236137781604e-07      -2.040076806359e-08 
 2592       6.028189034098e+01       3.127730088045e+00       0.000000000000e+00      -4.924397818417e+00       7.618549081321e-10       2.233783222318e-07      -2.024937267906e-08 
 2593       6.026389059186e+01       3.117348999053e+00       0.000000000000e+00      -4.954385804099e+00       7.609755070645e-10       2.231345395673e-07      -2.009187051221e-08 
 2594       6.024767000653e+01       3.106725302968e+00       0.000000000000e+00      -4.983708319340e+00       7.600971539594e-10       2.228827560055e-07      -1.992852997693e-08 
 2595       6.023317217520e+01       3.095862448452e+00       0.000000000000e+00      -5.012352617350e+00       7.592198472225e-10       2.226232989766e-07      -1.975962079220e-08 
 2596       6.022034050442e+01       3.084763896031e+00       0.000000000000e+00      -5.040305915753e+00       7.583435851927e-10       2.223564975056e-07      -1.958541398464e-08 
 2597       6.020911821686e+01       3.073433118105e+00       0.000000000000e+00      -5.067555396557e+00       7.574683661416e-10       2.220826822157e-07      -1.940618189107e-08 
 2598       6.019944835116e+01       3.061873598963e+00       0.000000000000e+00      -5.094088206115e+00       7.565941882735e-10       2.218021853313e-07      -1.922219816104e-08 
 2599       6.019127376176e+01       3.050088834793e+00       0.000000000000e+00      -5.119891455097e+00       7.557210497248e-10       2.215153406808e-07      -1.903373775946e-08 
 2600       6.018453711867e+01       3.038082333692e+00       0.000000000000e+00      -5.144952218456e+00       7.548489485639e-10       2.212224837002e-07      -1.884107696907e-08 
 2601       6.017918090735e+01       3.025857615684e+00       0.000000000000e+00      -5.169257535392e+00       7.539778827912e-10       2.209239514361e-07      -1.864449339309e-08 
 2602       6.017514742849e+01       3.013418212722e+00       0.000000000000e+00      -5.192794409323e+00       7.531078503383e-10       2.206200825485e-07      -1.844426595774e-08 
 2603       6.017237879784e+01       3.000767668712e+00       0.000000000000e+00      -5.215549807849e+00       7.522388490681e-10       2.203112173145e-07      -1.824067491482e-08 
 2604       6.017081694605e+01       2.987909539512e+00       0.000000000000e+00      -5.237510662719e+00       7.513708767743e-10       2.199976976310e-07      -1.803400184426e-08 
 2605       6.017040361845e+01       2.974847392954e+00       0.000000000000e+00      -5.258663869800e+00       7.505039311814e-10       2.196798670178e-07      -1.782452965675e-08 
 2606       6.017108037491e+01       2.961584808852e+00       0.000000000000e+00      -5.278996289044e+00       7.496380099442e-10       2.193580706214e-07      -1.761254259624e-08 
 2607       6.017278858963e+01       2.948125379010e+00       0.000000000000e+00      -5.298494744451e+00       7.487731106474e-10       2.190326552172e-07      -1.739832624258e-08 
 2608       6.017546945098e+01       2.934472707242e+00       0.000000000000e+00      -5.317146024041e+00       7.479092308058e-10       2.187039692135e-07      -1.718216751407e-08 
 2609       6.017906396131e+01       2.920630409377e+00       0.000000000000e+00      -5.334936879818e+00       7.470463678635e-10       2.183723626539e-07      -1.696435467003e-08 
 2610       6.018351293676e+01       2.906602113274e+00       0.000000000000e+00      -5.351854027738e+00       7.461845191941e-10       2.180381872211e-07      -1.674517731340e-08 
 2611       6.018875826879e+01       2.892391689190e+00       0.000000000000e+00      -5.367886601853e+00       7.453236825253e-10       2.177017402671e-07      -1.652491254326e-08 
 2612       6.019474671674e+01       2.878003942287e+00       0.000000000000e+00      -5.383033531859e+00       7.444638572210e-10       2.173630963838e-07      -1.630378327975e-08 
 2613       6.020142613614e+01       2.863443924034e+00       0.000000000000e+00      -5.397296206862e+00       7.436050430129e-10       2.170222744223e-07      -1.608199959385e-08 
 2614       6.020874421885e+01       2.848716702217e+00       0.000000000000e+00      -5.410676024962e+00       7.427472395769e-10       2.166792933374e-07      -1.585977252745e-08 
 2615       6.021664849288e+01       2.833827360953e+00       0.000000000000e+00      -5.423174393269e+00       7.418904465323e-10       2.163341721873e-07      -1.563731409526e-08 
 2616       6.022508632222e+01       2.818781000709e+00       0.000000000000e+00      -5.434792727907e+00       7.410346634419e-10       2.159869301347e-07      -1.541483728666e-08 
 2617       6.023400490668e+01       2.803582738318e+00       0.000000000000e+00      -5.445532454030e+00       7.401798898117e-10       2.156375864459e-07      -1.519255606757e-08 
 2618       6.024335128179e+01       2.788237706991e+00       0.000000000000e+00      -5.455395005828e+00       7.393261250905e-10       2.152861604920e-07      -1.497068538226e-08 
 2619       6.025307231855e+01       2.772751056335e+00       0.000000000000e+00      -5.464381826538e+00       7.384733686697e-10       2.149326717486e-07      -1.474944115532e-08 
 2620       6.026311472334e+01       2.757127952372e+00       0.000000000000e+00      -5.472494368456e+00       7.376216198834e-10       2.145771397958e-07      -1.452904029343e-08 
 2621       6.027342503775e+01       2.741373577549e+00       0.000000000000e+00      -5.479734092946e+00       7.367708780076e-10       2.142195843191e-07      -1.430970068727e-08 
 2622       6.028394963841e+01       2.725493130759e+00       0.000000000000e+00      -5.486102470448e+00       7.359211422605e-10       2.138600251090e-07      -1.409164121340e-08 
 2623       6.029463473682e+01       2.709491827352e+00       0.000000000000e+00      -5.491600980492e+00       7.350724118018e-10       2.134984820614e-07      -1.387508173611e-08 
 2624       6.030542637923e+01       2.693374899156e+00       0.000000000000e+00      -5.496231111705e+00       7.342246857330e-10       2.131349751780e-07      -1.366024310932e-08 
 2625       6.031627044645e+01       2.677147594489e+00       0.000000000000e+00      -5.499994361822e+00       7.333779630965e-10       2.127695245661e-07      -1.344734717840e-08 
 2626       6.032711265369e+01       2.660815178178e+00       0.000000000000e+00      -5.502892237698e+00       7.325322428759e-10       2.124021504392e-07      -1.323661678212e-08 
 2627       6.033789855045e+01       2.644382931570e+00       0.000000000000e+00      -5.504926255315e+00       7.316875239955e-10       2.120328731170e-07      -1.302827575448e-08 
 2628       6.034857352028e+01       2.627856152555e+00       0.000000000000e+00      -5.506097939794e+00       7.308438053203e-10       2.116617130256e-07      -1.282254892659e-08 
 2629       6.035908278072e+01       2.611240155574e+00       0.000000000000e+00      -5.506408825405e+00       7.300010856553e-10       2.112886906980e-07      -1.261966212857e-08 
